SRR13675770_2	21.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.25	0.25	0.75	0.75	1.75	1.5	2.5	3.25	6.25	26.25	86.75	634.25	3043.5	4118.0	6038.25	4330.5	1628.0	1317.0	2011.25	2855.5	2683.5	2798.25	3542.75	1215.75	436.5	894.0	826.5	285.75	90.5	30.5	9.5	5.25	2.0	2.0	2.5	2.25	1.0	1.0	0.75	0.25	0.25	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.25	0.25	0.0	0.25	0.0	0.25	0.25	0.0	0.0	0.0	0.0	0.25	0.25	0.0	0.0	0.0	0.25	0.6666666666666666
SRR13675771_1	43977.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.25	0.5	0.25	1.0	1.25	1.5	1.25	2.75	3.5	7.5	8.0	16.25	17.75	19.5	23.75	32.0	23.75	21.75	24.25	40.0	52.25	54.0	51.25	158.5	181.0	158.75	137.25	141.5	313.25	134.5	120.0	95.0	49.0	46.25	46.5	37.0	16.25	12.25	11.25	7.75	9.75	12.5	15.5	9.0	5.0	4.75	5.5	5.5	3.0	2.75	1.25	2.5	3.5	1.75	2.75	4.25	2.75	2.75	1.5	1.0	0.75	0.5	0.75	1.0	0.0	0.25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR13675771_2	43977.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.25	0.25	0.0	0.0	0.0	0.0	0.0	0.25	0.0	0.25	0.5	0.5	1.5	3.25	4.5	12.25	14.25	17.5	22.0	18.25	24.5	29.75	31.25	32.75	41.5	67.0	94.75	168.25	190.75	120.0	102.5	89.0	131.5	186.5	275.25	161.0	108.0	61.5	42.75	31.5	16.0	13.25	10.0	7.0	4.75	5.75	8.5	8.25	8.0	7.0	4.0	3.0	0.75	0.5	0.0	0.25	0.25	0.5	0.25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR13675772_1	8468.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.25	0.25	0.0	0.0	0.25	0.25	0.25	0.25	0.25	1.0	2.0	2.0	2.5	3.5	2.25	2.25	5.5	6.25	9.25	140.5	398.5	610.75	362.75	274.5	945.5	2097.25	1644.0	1692.75	1708.5	3141.0	3837.0	5184.5	2326.75	673.25	519.0	230.5	106.25	41.75	23.75	12.0	14.75	30.75	27.75	27.0	14.0	11.75	9.75	7.75	4.0	3.25	6.5	6.0	4.25	4.5	6.25	5.25	3.5	1.25	2.0	3.25	2.75	2.75	2.25	1.75	0.5	0.75	1.0	0.75	0.25	0.0	0.0	0.0	0.0	0.0	0.0
SRR13675772_2	8468.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.25	0.25	0.25	0.5	0.25	0.25	0.75	1.25	2.25	3.0	2.25	2.75	3.25	4.75	6.0	10.5	20.25	145.75	533.0	821.5	2017.75	1313.25	1271.5	1408.75	958.5	1466.25	2093.0	4149.25	6837.0	2266.25	453.25	158.25	84.0	33.0	19.0	15.5	12.0	9.25	11.75	17.25	12.75	11.75	7.5	3.75	1.75	1.5	0.25	0.25	1.0	1.0	0.5	0.25	0.25	0.0	0.25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3333333333333333
SRR13675773_1	21.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.5	0.0	0.5	1.0	3.5	5.5	20.0	244.25	1216.0	2753.75	1339.5	890.25	2571.0	6716.0	2028.0	3889.75	3674.5	3413.75	1957.75	1524.5	684.0	835.0	1251.0	595.25	332.75	69.0	23.5	14.0	12.75	11.75	12.5	10.5	9.25	9.0	8.0	5.5	6.0	9.25	7.25	6.5	5.75	3.75	4.5	5.75	3.75	3.25	3.25	2.25	2.25	1.0	0.5	1.0	0.0	0.0	0.25	0.0	0.25	0.0	0.25	0.0	0.0	0.0	0.0
SRR13675773_2	21.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.25	0.0	0.75	1.0	1.0	1.25	4.5	6.25	19.75	77.5	686.75	2475.5	2843.75	6217.5	3307.25	1975.25	2079.75	2407.75	3803.0	4112.0	2693.75	2241.25	783.25	235.25	275.75	245.5	79.75	25.5	11.0	4.5	2.25	4.25	2.5	2.5	3.0	2.0	0.25	0.0	0.0	0.25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.25	0.5	0.3333333333333333
SRR13675774_1	52.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.25	0.25	0.25	0.5	0.25	0.25	0.5	0.75	0.0	0.75	0.75	1.0	3.0	10.0	163.5	595.0	1348.0	820.25	603.25	2247.25	5941.5	2733.5	5516.75	4366.75	2980.25	1864.0	1786.75	873.0	1078.5	1179.0	421.5	181.5	56.5	33.25	15.75	13.75	15.5	15.25	12.25	9.5	9.5	9.75	9.5	9.25	7.5	8.0	8.25	5.5	4.25	6.0	6.5	6.0	4.0	3.25	5.75	5.25	3.5	1.25	2.25	0.75	1.0	1.75	0.75	0.0	0.0	0.25	0.25	0.25	0.0	0.0
SRR13675774_2	52.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.75	0.5	0.25	0.5	1.25	2.0	4.25	7.5	30.0	279.25	1001.0	1595.0	5238.5	2608.0	1566.0	2040.25	2909.75	4777.75	5413.0	3262.5	3137.0	961.25	241.0	109.0	82.5	47.0	22.0	10.0	5.5	3.25	5.5	5.5	4.5	3.25	1.5	0.25	0.5	1.25	0.25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.25	0.25	0.0	0.0	0.25	0.25	0.25	0.0	0.0	0.0	0.0	0.0	0.0
SRR13675775_1	52392.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.75	0.75	0.75	3.0	5.25	4.25	10.0	15.5	20.75	24.0	20.75	23.25	25.75	21.5	24.75	22.25	34.0	30.25	27.75	111.5	100.0	125.25	125.75	177.25	524.0	229.25	94.75	68.25	49.75	32.5	36.5	32.5	15.25	10.25	6.75	7.0	11.0	10.0	11.25	6.5	6.75	4.25	5.0	4.5	3.75	3.25	3.75	3.0	1.75	2.0	4.25	4.75	3.5	1.25	0.75	0.5	0.75	0.75	1.0	0.75	0.25	0.0	0.0	0.25	0.0	0.0	0.25	0.0	0.0	0.0
