Sample	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	>10	>50	>100	>500	>1k	>5k	>10k+
SRR13675875_2										5.261991936230973	4.1378171433635025	20.31771733307555	14.412879474445264	42.64372399515046	0.0	0.0
SRR13675876_1										7.542525895657132	3.521809369951535	11.588900503658653	7.938800722227501	36.862586714815166	16.712914568088948	0.0
SRR13675876_2										6.132281668725648	3.3730875225696093	16.77515917514017	20.497481706737624	38.09369951534733	0.0	0.0
SRR13675877_1										5.898857913965046	3.544745416844946	7.463877826416088	5.162426356844288	18.219892703156372	11.545930289964783	35.866273903169535
SRR13675877_2										6.5571207583187965	1.5822993121153275	13.254122371062765	1.3568442879241682	7.658065365500444	56.85087055261165	0.0
SRR13675878_1										6.950455843079473	3.3261580256008836	10.258195966479418	7.049452067409521	21.616286030021183	11.294202965282254	25.653835528133346
SRR13675878_2										5.67098719955797	3.916682014918501	14.233009485219632	6.749010037756699	16.440279952113453	39.4039506400221	0.0
SRR13675879_1										7.503127436227495	3.6690719219681998	11.965842957376218	12.023405914027231	31.760248019290387	12.444929927298439	4.8221440614971804
SRR13675879_2										6.008303569809816	3.621933752742172	18.50535743423319	13.351433181645122	43.225247928640066	0.0	0.0
SRR13675880_1										7.82882109036151	3.6750124603654335	13.292823889967021	12.052619858110901	37.066140680176886	10.086533261222282	0.0
SRR13675880_2										6.066872395253396	3.97087986086809	21.218146533897496	27.695415645977157	25.40482931950498	0.0	0.0
SRR13675881_1										7.011658139729934	2.9863190768213683	8.376296924875797	7.981114109654596	42.73105367283204	10.809557405114187	5.335214686394561
SRR13675881_2										6.058483109758203	3.6977468165828773	6.792605493090467	10.042379780059301	39.65247593627738	21.54461717589829	0.0
SRR13675882_1										2.158079594369768	0.9496395278210579	8.486016848443235	10.324557002139066	47.84746613146011	16.95618876594396	6.8265244143977615
SRR13675882_2										2.8911717326431985	2.1020941717062347	8.245702062481843	6.924762986241319	46.44518974304804	24.75031029656429	0.0
SRR13675883_1										3.84055678582727	2.1287215719357446	4.846567541917115	0.0	11.832401841892509	14.85394917220289	53.906288445991066
SRR13675883_2										3.531231326232908	2.1245034974867307	2.52732960736757	0.0	11.41481247144012	18.379556399170447	53.906288445991066
SRR13675884_1										1.8418486996390082	0.6882559089352059	9.653500566519986	16.417485705251508	35.8499117282812	23.353271323548785	5.791678743643119
SRR13675884_2										2.002582277146847	1.9040341492977786	11.282970145714211	12.783325867566072	39.22426286527364	23.54140865853337	0.0
SRR13675885_1										6.244746231296584	5.024937888778884	15.418526889955727	5.138886294435208	0.0	0.0	58.34531970933816
SRR13675885_2										6.891076532232454	8.867427568042142	16.01068499803859	0.0	0.0	0.0	58.34531970933816
SRR13675886_1										1.6334073811346113	0.9993341920389279	13.403896532198347	14.326071670804632	41.3385851269702	21.63626973311679	0.0
SRR13675886_2										2.551849017155444	1.5525148251165164	14.698177428487869	8.829111364159619	62.686752910576395	0.0	0.0
SRR13675887_1										0.8120638607781724	0.3493873820698584	1.5527270303976544	2.783674945973477	15.740520368237165	12.083852971696766	63.25720432973792
SRR13675887_2										0.2560904789558363	0.8453841833188945	3.1359183556896832	0.0	27.929094353633342	0.0	63.25720432973792
SRR13675888_1										3.5285029014929665	3.239251899894001	13.827455489480966	4.633405795799572	16.37502021163831	18.388099387362786	34.50800380877095
SRR13675888_2										3.5392824419252262	4.88582670092165	14.772461867375721	1.9663678338513502	37.782289215069795	28.446308905696988	0.0
SRR13675889_1										2.2974019341340055	2.4250811380747623	21.757360088304583	15.133692482577969	51.3945864017529	0.0	0.0
SRR13675889_2										2.7216263859371654	2.4621492940575624	24.14043064959884	14.188866373416367	47.32532661164105	0.0	0.0
SRR13675890_1										1.907368246465149	1.5430727583980477	13.341507768675326	15.405848867722236	60.92323731333559	0.0	0.0
SRR13675890_2										2.0471629378209797	2.003921359562608	15.877952126241714	13.024600311576304	58.411671672027445	0.0	0.0
SRR13675891_1										1.8752128850177605	1.9123157023989101	10.56152985256192	5.088560167388448	12.058415648873535	7.660819424845506	56.90720646197265
SRR13675891_2										1.9548927059510488	1.2925161792613498	15.09537248795679	6.165150114349666	13.39655004622646	0.0	56.90720646197265
SRR13675892_1										2.8640885783742926	1.6724207200397676	11.61637828304495	11.368511368511367	37.93793793793794	4.699938033271367	23.70465703799037
SRR13675892_2										3.6356083975131592	1.6908064527112145	16.406883073549743	12.331378998045665	56.415599272742135	0.0	0.0
SRR13675893_1										2.7999458392657117	1.8385928056491287	13.232452127244901	11.272818286633376	28.312934157780067	16.06358141958567	20.634419146640187
SRR13675893_2										2.3498373126428387	1.8956257000890369	15.206036460021583	13.142594545357564	44.843857064898515	14.38336773087039	0.0
SRR13675894_1										3.7709537572254335	3.145231213872832	9.052745664739884	5.736271676300578	10.165462427745666	16.89378612716763	45.695086705202314
SRR13675894_2										4.3049132947976885	4.321531791907515	11.677745664739884	4.484826589595375	7.256502890173411	37.30419075144509	22.441473988439306
SRR13675895_1										1.838741533026413	0.5334019500118224	8.523304171244977	9.588021753341586	49.638371559314024	23.75829311375996	0.0
SRR13675895_2										1.8929857991293102	0.6307634532734329	14.73149088279066	1.066803900023645	48.06250608509395	24.889077430212666	0.0
SRR13675896_1										7.153308762858243	4.083832994114088	16.54876505858408	7.291930249188624	40.09791517685241	12.423125584465593	0.0
SRR13675896_2										8.183068375598218	4.3797788657241865	26.035535508003743	10.676054788492216	30.74646570218384	6.658232025964024	0.0
SRR13675897_1										2.501122922593203	1.970354843539452	10.239556819883216	10.020212606677646	44.11139392124569	15.66252432998952	8.06408144931876
SRR13675897_2										5.431202275789789	0.8122473424165295	10.91331037580476	9.68857613415182	47.08863602335679	0.0	8.06408144931876
SRR13675898_1										2.002503128911139	2.1704066703097182	12.211567275996405	8.467009818611292	56.261788503234676	12.527543231856722	0.0
SRR13675898_2										2.2933596573181267	2.424245095101271	18.62142819369282	12.397098485783285	54.951612050274115	0.0	0.0
SRR13675899_1										2.306326897826193	1.9592228760394885	13.283567572824978	12.155327530029664	49.47539269561834	14.420925934931672	0.0
SRR13675899_2										2.407236298205515	2.1938676263191166	23.572679083791275	12.21490054953071	49.91793512619754	0.0	0.0
SRR13675900_1										2.0722343494786974	0.698377322200003	0.27858767497595754	0.0	1.6715260498557452	31.52620250652582	59.85742417072464
SRR13675900_2										1.9943824512662385	0.8998763528675449	0.0	0.0	19.407257018119648	34.23270085026485	37.11856386145415
SRR13675901_1										1.5456703932575435	0.6305328867713886	3.5504819409720585	1.243769360189946	28.848845071308393	0.0	60.38492381716119
SRR13675901_2										1.4088714876487884	1.1195496642923408	2.3837602402629052	0.0	29.155463308017676	0.0	60.38492381716119
SRR13675902_1										1.221992416408135	1.5020682523267839	9.758703895208548	11.348672871423647	64.39589796621854	5.141330575663564	0.0
SRR13675902_2										1.417614615649776	1.3081695966907962	6.895897966218545	8.350568769389866	73.34367459496725	0.0	0.0
SRR13675903_1										2.555969951016331	1.021112917450299	3.7247776608970065	1.6995526654128548	18.305122565426668	25.05392453752404	42.886742532912564
SRR13675903_2										3.7964999521851395	0.5684655679874193	2.0932283531499367	0.0	17.251070521607005	31.51689989693241	37.1176139321879
SRR13675904_1										3.987588020204063	3.0907532879504798	14.46804660347131	15.077468424498225	28.4985868865198	22.78971487574714	5.543343463751378
SRR13675904_2										4.7886184487154235	3.7704315983883587	16.83973536722322	11.81213840528414	42.671769132917824	10.629487500199593	0.0
SRR13675905_1										3.1972873506182027	2.295000620270438	7.531737170739776	3.5024604060703797	37.12111814084274	39.24327006574867	0.0
SRR13675905_2										4.905925650250175	2.372741181821941	6.557499069594343	3.4007360542529876	71.7322085762726	0.0	0.0
SRR13675906_1										2.0396025389924013	1.439719439288754	12.733928772854522	8.453224499841056	48.28700048195736	14.725335575631416	5.68966047641998
SRR13675906_2										2.3708200453245007	1.4356176745044555	14.01880659153601	17.13512238640675	33.056122396661166	21.969052184702466	0.0
SRR13675907_1										6.092991569445627	5.1451928808651965	24.785829856084476	15.806863663459081	36.047006727412075	0.0	0.0
SRR13675907_2										7.532146810866047	4.146299923358597	39.0820063016265	29.157796133866988	7.395895427062932	0.0	0.0
SRR13675908_1										5.62997177315884	3.294842186297152	13.688734924300745	4.712599435463177	20.391326661534514	26.587118296125222	14.590710803181937
SRR13675908_2										7.868873492430074	1.957916345907108	12.621247113163973	7.599435463176802	23.076725686425455	34.42648190916089	0.0
SRR13675909_1										7.157179061790719	5.792307457430459	24.331558966320955	18.393705916479224	30.01801508381594	0.0	0.0
SRR13675909_2										9.09710842637734	5.695616329604788	20.220659331711637	15.869558579556442	34.200160812612594	0.0	0.0
SRR13675910_1										2.9329698868880256	2.987701487411732	17.327380824622782	19.49518147281664	49.805756476572725	0.0	0.0
SRR13675910_2										3.7035049687707926	2.192483526861411	25.105707110815395	28.4293103818334	29.410186516709235	0.0	0.0
SRR13675911_1										3.666242436421283	1.9767640907703874	7.308668438014007	3.873891977582781	16.69234376046621	24.73560036022358	35.77526216684901
SRR13675911_2										4.071866092095176	2.4359747248085384	5.073644882071434	0.681745446967498	15.199351002150921	63.90321596296544	0.0
SRR13675912_1										2.717261192243237	0.5245173787189589	1.3983502731407926	6.793697085772739	37.93718849979324	6.882930332774719	37.4104947004157
SRR13675912_2										2.618234052277624	0.7693647028097591	4.225520708642566	1.8673689250658365	39.86658541362875	40.45204257078808	0.0
SRR13675913_1										1.3956064741008944	1.2830212470840425	9.980004863681808	12.778423266412675	54.434506921739754	13.694416673421781	0.0
SRR13675913_2										1.9391679501382546	1.1686346564349213	13.06709178848388	11.011735884064237	63.26659281075775	0.0	0.0
SRR13675914_1										2.8495589457597124	0.8032817652894335	5.9972651955921386	3.6748263935437167	11.637397109687106	23.88020484221251	45.93398932890045
SRR13675914_2										3.338070086065904	1.2596187360913746	9.047376464595008	1.4794755610370807	18.280826876156258	9.020028420516397	49.16159476633509
SRR13675915_1										3.2078555943285765	2.111133009494882	9.026513790185145	13.539770685277716	26.309748774012544	25.97586282852406	13.398332888924958
SRR13675915_2										4.51673487369141	3.2159708777258658	11.173585911868022	14.041758929710053	19.56478894466536	37.85779704835549	0.0
SRR13675916_1										2.293504274949893	2.3433998325538914	14.53821238593791	15.251126878483175	58.7608987965868	0.0	0.0
SRR13675916_2										3.9307551142946546	2.401752264328059	14.319179344930527	21.213223168452476	48.619415291719875	0.0	0.0
SRR13675917_1										2.4528697908716226	2.8421233399480994	19.21557777438559	17.259769500839568	51.540795298427724	0.0	0.0
SRR13675917_2										4.066173103343001	2.4309265760952528	24.980918943672723	26.05899862616394	32.84994657304228	0.0	0.0
SRR13675918_1										3.742587531583561	3.551797040169133	6.579693703913783	1.8532460166039293	17.428969215696384	20.93848295776827	41.23343474449543
SRR13675918_2										5.482390553292425	3.4692930438818133	5.9227556334759965	0.0	37.003042334863096	0.0	41.23343474449543
SRR13675919_1										3.689299867899604	3.2327608982826948	22.475033025099076	14.677939233817701	26.11677675033025	23.080581241743726	0.0
SRR13675919_2										6.700132100396301	6.020607661822986	28.06340819022457	0.5305151915455746	48.1997357992074	0.0	0.0
SRR13675920_1										6.294794109981757	4.889073494917905	26.504267657023718	14.441621058118322	35.250521240552516	0.0	0.0
SRR13675920_2										6.426733124837113	4.250553818087047	50.66702501954652	23.11783294240292	2.6159760229345843	0.0	0.0
SRR13675921_1										3.0206454694435525	2.218543864416829	15.100756808393243	10.472614077130222	62.40086962966623	0.0	0.0
SRR13675921_2										4.2254449028666485	3.1557015918505162	24.92526620055834	15.972857013447966	42.212449868649685	0.0	0.0
SRR13675922_1										3.1033678151979465	4.248442266642469	12.797179227917347	13.25866583702782	40.65489616551295	19.557007423539275	0.0
SRR13675922_2										4.82400421733081	5.61561795131057	19.42564793929809	15.826225229663047	44.49716107956755	0.0	0.0
SRR13675923_1										4.646852813321887	4.992982025809792	6.635051714974859	0.0	0.0	0.0	80.38782824359866
SRR13675923_2										5.226006023193382	4.555551013177439	5.565321668506329	0.0	0.0	0.0	80.38782824359866
SRR13675924_1										5.4765035202307235	5.1955212486215965	14.039570786326236	1.616973449826109	10.154593264907966	13.843413351429298	43.18538468063449
SRR13675924_2										7.562134192891678	3.5329544490626854	16.00856730850793	0.0	4.581601492917127	57.532445500042414	0.0
SRR13675925_1										3.3467455621301774	3.156607495069034	13.841420118343194	16.25246548323471	41.70808678500986	14.823668639053256	0.0
SRR13675925_2										3.8429980276134126	4.302958579881657	27.202366863905326	17.33570019723866	37.5447731755424	0.0	0.0
SRR13675926_1										2.1113286965133815	1.6491472903114472	13.584832046578283	11.411228907346134	51.54523150336507	13.024362062109379	0.0
SRR13675926_2										3.1684936337512473	2.8458670027985984	16.00678266219491	9.789092218695838	57.72765810580653	0.0	0.0
SRR13675927_1										1.8724342405351984	1.8169378135928234	5.262277634179717	5.079063402767219	22.53383001368405	0.0	59.91105367188688
SRR13675927_2										2.3338908316861793	1.8435456895240991	4.082408392884294	1.942374942983123	24.748365516192795	0.0	59.91105367188688
SRR13675928_1										3.592881761271717	2.105226137722445	13.957234296968418	12.140395301399733	33.793345994232254	19.444327213898855	7.877189280438911
SRR13675928_2										4.108461700780755	4.165435745937962	17.629598368150805	9.129211507350355	40.15122740381234	14.91664908208483	0.0
SRR13675929_1										2.503489007099371	2.284035517080965	17.774721385085254	14.97390829473514	44.031269594061605	11.526364757994378	0.0
SRR13675929_2										2.7264820695374286	2.880706296393681	26.558928824255172	23.04362775833822	35.742602293642925	0.0	0.0
SRR13675930_1										2.553924410608414	2.099423198181995	13.742102300859491	18.726380960038593	34.35208186100049	21.750041260584926	0.0
SRR13675930_2										2.731662314909248	1.7710312607118825	21.97983097971672	21.961210818313777	41.72354984913437	0.0	0.0
SRR13675931_1										2.6994945116502396	4.182616002240687	7.866412366459047	0.0	0.0	0.0	79.75245742027555
SRR13675931_2										3.096949731250917	7.2875681875775244	4.066580417994851	0.0	0.0	0.0	79.75245742027555
SRR13675932_1										2.190991155422722	1.2411307065775363	6.2619302928673015	2.4267451499319357	11.91850516757546	0.0	72.14604579711468
SRR13675932_2										1.9772915668514672	1.3194618724951137	4.167522225517708	3.3096818842067637	12.246279269618915	0.0	72.14604579711468
SRR13675933_1										7.438747644140159	6.23677833762837	33.90899649986538	24.756721412362015	18.298780722335476	0.0	0.0
SRR13675933_2										8.581099273048963	11.810069618062233	39.634216700642334	13.083195507519521	14.135159044578637	0.0	0.0
SRR13675934_1										2.3699006698012965	1.1765616866775361	8.719892281153072	8.958215928107133	39.17068533105048	28.12692239855113	4.914457297478673
SRR13675934_2										1.891532627539717	1.682891889682823	21.197898966260425	9.438734905810536	44.899056599715216	11.358229694093962	0.0
SRR13675935_1										2.3017051564340214	1.930974448256439	10.439346612729787	6.757642480413743	31.221772748220594	35.69563213682216	5.1815249116698245
SRR13675935_2										2.9817194940857186	3.520405550719443	14.304879922167032	13.783603871165958	55.52409237544165	0.0	0.0
SRR13675936_1										3.030347274439521	0.5292704827676831	3.1712427270935386	0.5248903132551229	2.8084186858031406	6.391397347077332	79.1124316511049
SRR13675936_2										3.2851271344201023	1.5556902052109416	2.5638592213518665	0.0	0.0	18.495995795037267	67.48235156700564
SRR13675937_1										8.073394495412845	8.700583819849875	45.64470391993328	24.3302752293578	4.110091743119266	0.0	0.0
SRR13675937_2										13.31442869057548	7.249374478732277	47.67639699749792	19.64303586321935	0.0	0.0	0.0
SRR13675938_1										2.0778213086394626	1.8895644652488042	11.165666022183778	11.527551643431362	62.86570163834334	3.7161646484176245	0.0
SRR13675938_2										3.5285438078762597	2.998753434415386	15.449145212170551	19.00122112547064	49.34300905668058	0.0	0.0
SRR13675939_1										2.670031258576028	2.3822113936505596	15.036245222524917	17.80801745660948	51.3202899617802	3.4150161647668327	0.0
SRR13675939_2										2.992657246701785	3.021439233194332	28.8395504655319	25.12265811685486	30.148796176681238	0.0	0.0
SRR13675940_1										5.156466779713273	4.909819639278557	16.944144699655723	1.9757463645239195	9.285237140948563	0.0	54.59380299059657
SRR13675940_2										8.44766455988901	7.905554699141873	9.686038744154976	10.505626637891167	0.0	0.0	54.59380299059657
SRR13675941_1										2.331764670201635	1.7868606349800082	14.655795544727118	10.53919214691179	49.73892121132471	14.562282329035096	0.0
SRR13675941_2										2.4030369048642037	2.226625487153306	18.436256842892742	13.470957828067107	54.429240824331636	0.0	0.0
SRR13675942_1										6.404949722607489	3.71120839112344	14.85133495145631	21.740638002773924	40.76586338418863	0.0	0.0
SRR13675942_2										6.038704923717059	4.306085298196949	26.675190707350904	18.10852981969487	33.29576976421637	0.0	0.0
SRR13675943_1										1.7619865795601681	0.4913279146133131	2.9538752381561912	3.2586167002259714	19.283389867223306	32.411888363208504	34.947790255165586
SRR13675943_2										2.2680838703642623	0.7552074358885995	4.646445749619688	3.6421281686465834	8.30088173175859	62.24701289366541	10.489703283232327
SRR13675944_1										6.517073170731708	4.105923344947735	32.39303135888502	7.147038327526133	11.068989547038328	0.0	31.567944250871083
SRR13675944_2										10.949128919860627	8.303832752613241	18.0404181184669	18.472473867595816	3.0355400696864114	0.0	31.567944250871083
SRR13675945_1										2.3384642750506637	2.7965008798622715	10.254683598986093	11.00431354860842	49.75954666446437	17.42190825291752	0.0
SRR13675945_2										2.5690707765022776	3.531519398263146	20.876558817363463	22.461581465081856	40.9215366143408	0.0	0.0
SRR13675946_1										2.8426639213319604	2.8453264226632116	14.835457417728708	12.772906386453192	54.12155206077603	4.813802406901203	0.0
SRR13675946_2										2.7974013987006994	2.4708012354006175	34.65600482800241	20.787035393517698	28.28730164365082	0.0	0.0
